,날짜,거래량,변동 %
757,2017-11-30,57631000,-0.13
758,2017-11-29,47071000,0.11
759,2017-11-28,71261000,-0.27
760,2017-11-27,53461000,0.19
761,2017-11-24,49251000,0.22
762,2017-11-23,73601000,0.77
763,2017-11-22,83271000,-0.45
764,2017-11-21,66751000,0.18
765,2017-11-20,56961000,0.85
766,2017-11-17,70111000,-0.15
767,2017-11-16,55961000,0.35
768,2017-11-15,84091000,-0.23
769,2017-11-14,60691000,0.31
770,2017-11-13,64261000,-0.14
771,2017-11-10,52191000,-0.21
772,2017-11-09,57151000,0.33
773,2017-11-08,64651000,0.9
774,2017-11-07,44701000,0.26
775,2017-11-06,48021000,-0.03
776,2017-11-03,48301000,0.82
777,2017-11-02,54201000,-0.4
778,2017-11-01,71231000,0.12
779,2017-10-31,65021000,-0.04
780,2017-10-30,60351000,-0.01
781,2017-10-27,52001000,0.68
782,2017-10-26,60761000,0.59
783,2017-10-25,49091000,0.27
784,2017-10-24,34931000,0.75
785,2017-10-23,37561000,-0.4
786,2017-10-20,53721000,0.27
787,2017-10-19,44021000,0.34
788,2017-10-18,43821000,0.07
789,2017-10-17,46061000,-0.16
790,2017-10-16,55181000,0.6
791,2017-10-13,58981000,0.24
792,2017-10-12,58721000,0.55
793,2017-10-11,39991000,0.56
794,2017-10-10,42241000,-0.24
795,2017-09-29,37521000,0.91
796,2017-09-28,39701000,0.72
797,2017-09-27,38271000,-0.12
798,2017-09-26,40391000,1.52
799,2017-09-25,48751000,-1.83
800,2017-09-22,47591000,-2.04
801,2017-09-21,50921000,-0.81
802,2017-09-20,55781000,-0.5
803,2017-09-19,44381000,0.07
804,2017-09-18,46401000,-0.2
805,2017-09-15,58581000,0.28
806,2017-09-14,48511000,0.32
807,2017-09-13,52251000,-0.57
808,2017-09-12,47351000,0.48
809,2017-09-11,45791000,0.09
810,2017-09-08,41291000,-1.04
811,2017-09-07,51791000,1.05
812,2017-09-06,63551000,-0.71
813,2017-09-05,44411000,-0.82
814,2017-09-04,47381000,-1.28
815,2017-09-01,50761000,-0.44
816,2017-08-31,48711000,0.11
817,2017-08-30,40161000,-0.08
818,2017-08-29,44581000,-0.16
819,2017-08-28,41741000,0.5
820,2017-08-25,37421000,0.36
821,2017-08-24,42061000,0.23
822,2017-08-23,41641000,-0.03
823,2017-08-22,51891000,0.35
824,2017-08-21,41271000,-0.7
825,2017-08-18,44711000,-0.1
826,2017-08-17,43291000,0.42
827,2017-08-16,57631000,-0.05
828,2017-08-14,44111000,-0.19
829,2017-08-11,72941000,-1.29
830,2017-08-10,65781000,-0.08
831,2017-08-09,57861000,-0.32
832,2017-08-08,43531000,-0.07
833,2017-08-07,43831000,-0.1
834,2017-08-04,45161000,0.39
835,2017-08-03,64971000,-1.96
836,2017-08-02,68641000,-0.06
837,2017-08-01,64451000,1.27
838,2017-07-31,50551000,-0.24
839,2017-07-28,72671000,-1.03
840,2017-07-27,74531000,0.27
841,2017-07-26,94281000,0.43
842,2017-07-25,66241000,-0.17
843,2017-07-24,49931000,0.16
844,2017-07-21,49351000,-0.19
845,2017-07-20,52421000,0.11
846,2017-07-19,71561000,0.54
847,2017-07-18,48051000,0.18
848,2017-07-17,47831000,0.95
849,2017-07-14,42971000,0.02
850,2017-07-13,57301000,0.11
851,2017-07-12,55051000,-0.52
852,2017-07-11,62421000,0.28
853,2017-07-10,53711000,-0.61
854,2017-07-07,46641000,-0.2
855,2017-07-06,49521000,-0.1
856,2017-07-05,55501000,0.08
857,2017-07-04,73721000,-0.82
858,2017-07-03,55671000,-0.34
859,2017-06-30,61331000,0.26
860,2017-06-29,111611000,0.52
861,2017-06-28,90081000,-0.11
862,2017-06-27,76391000,0.25
863,2017-06-26,79551000,-0.61
864,2017-06-23,59071000,0.72
865,2017-06-22,75621000,-0.63
866,2017-06-21,136041000,-0.23
867,2017-06-20,96011000,-1.22
868,2017-06-19,72501000,-0.02
869,2017-06-16,114841000,-0.15
870,2017-06-15,85841000,-0.64
871,2017-06-14,103131000,0.0
872,2017-06-13,92411000,0.88
873,2017-06-12,110091000,-1.13
874,2017-06-09,271881000,0.63
875,2017-06-08,133261000,0.38
876,2017-06-07,64171000,0.16
877,2017-06-05,66601000,-0.04
878,2017-06-02,79971000,0.6
879,2017-06-01,88321000,-0.18
880,2017-05-31,233241000,0.43
881,2017-05-30,260991000,0.98
882,2017-05-29,79061000,-0.62
883,2017-05-26,63741000,0.41
884,2017-05-25,68271000,1.02
885,2017-05-24,60731000,0.54
886,2017-05-23,60931000,0.53
887,2017-05-22,50261000,0.3
888,2017-05-19,60831000,0.51
889,2017-05-18,72711000,-0.2
890,2017-05-17,56151000,-0.23
891,2017-05-16,66761000,-0.05
892,2017-05-15,39211000,0.15
893,2017-05-12,46531000,-0.77
894,2017-05-11,70281000,1.18
895,2017-05-10,69881000,0.01
896,2017-05-08,65361000,1.26
897,2017-05-04,44531000,1.04
898,2017-05-02,41591000,0.05
899,2017-04-28,42541000,-0.66
900,2017-04-27,49471000,-0.1
901,2017-04-26,49051000,0.66
902,2017-04-25,40351000,0.48
903,2017-04-24,46691000,-0.34
904,2017-04-21,36101000,0.0
905,2017-04-20,42971000,0.65
906,2017-04-19,37861000,0.03
907,2017-04-18,40021000,0.2
908,2017-04-17,42021000,1.32
909,2017-04-14,35531000,-0.71
910,2017-04-13,36431000,0.96
911,2017-04-12,34531000,0.16
912,2017-04-11,36811000,0.15
913,2017-04-10,38691000,-1.66
914,2017-04-07,38171000,0.47
915,2017-04-06,34381000,0.12
916,2017-04-05,40271000,-0.08
917,2017-04-04,42821000,-0.07
918,2017-04-03,39891000,0.64
919,2017-03-31,36731000,0.78
920,2017-03-30,38071000,-0.3
921,2017-03-29,34601000,-0.19
922,2017-03-28,34191000,0.36
923,2017-03-27,41221000,0.11
924,2017-03-24,46221000,0.87
925,2017-03-23,41081000,0.66
926,2017-03-22,45261000,-0.45
927,2017-03-21,49191000,0.2
928,2017-03-20,36351000,-0.45
929,2017-03-17,52541000,0.59
930,2017-03-16,47481000,0.99
931,2017-03-15,38131000,-0.68
932,2017-03-14,37251000,-0.79
933,2017-03-13,39951000,0.0
934,2017-03-10,42041000,0.48
935,2017-03-09,44211000,-0.39
936,2017-03-08,40931000,-0.35
937,2017-03-07,45551000,1.25
938,2017-03-06,175011000,-0.37
939,2017-03-03,133451000,-1.14
940,2017-03-02,138761000,-0.64
941,2017-02-28,118721000,-0.34
942,2017-02-27,128481000,-0.01
943,2017-02-24,174841000,0.1
944,2017-02-23,147391000,0.11
945,2017-02-22,47161000,0.05
946,2017-02-21,49641000,1.08
947,2017-02-20,35991000,-0.79
948,2017-02-17,40631000,-0.02
949,2017-02-16,44141000,-0.93
950,2017-02-15,47221000,0.65
951,2017-02-14,43611000,0.54
952,2017-02-13,45701000,0.8
953,2017-02-10,51111000,0.95
954,2017-02-09,41461000,0.65
955,2017-02-08,41351000,-0.03
956,2017-02-07,44331000,0.48
957,2017-02-06,83161000,0.37
958,2017-02-03,43601000,-0.57
959,2017-02-02,266571000,-0.59
960,2017-02-01,172641000,1.32
961,2017-01-31,79441000,-0.13
962,2017-01-26,80091000,0.37
963,2017-01-25,117481000,-1.29
964,2017-01-24,108481000,-0.35
965,2017-01-23,204491000,-0.43
966,2017-01-20,133561000,-0.26
967,2017-01-19,163471000,-0.83
968,2017-01-18,255531000,0.32
969,2017-01-17,240461000,0.13
970,2017-01-16,361521000,-0.5
971,2017-01-13,44231000,0.23
972,2017-01-12,157791000,0.53
973,2017-01-11,45611000,0.72
974,2017-01-10,163261000,-0.32
975,2017-01-09,156811000,-0.97
976,2017-01-06,227701000,0.26
977,2017-01-05,213561000,0.58
978,2017-01-04,112511000,-0.03
979,2017-01-03,50691000,0.26
980,2017-01-02,43631000,-0.12
981,2016-12-29,93351000,-0.18
982,2016-12-28,143651000,-0.23
983,2016-12-27,64601000,0.02
984,2016-12-26,47011000,-0.14
985,2016-12-23,38761000,0.44
986,2016-12-22,41771000,-0.28
987,2016-12-21,55691000,-0.22
988,2016-12-20,60201000,0.05
989,2016-12-19,43431000,-0.69
990,2016-12-16,75071000,-0.26
991,2016-12-15,89311000,1.18
992,2016-12-14,107541000,-0.2
993,2016-12-13,118851000,0.64
994,2016-12-12,70401000,0.97
995,2016-12-09,47171000,-0.08
996,2016-12-08,49451000,1.77
997,2016-12-07,50831000,-0.34
998,2016-12-06,62281000,1.2
999,2016-12-05,53991000,-0.62
1000,2016-12-02,72591000,-0.89
1001,2016-12-01,47611000,0.04
1002,2016-11-30,45691000,-0.37
1003,2016-11-29,43201000,0.81
1004,2016-11-28,39021000,-0.66
1005,2016-11-25,47601000,0.22
1006,2016-11-24,52101000,-1.23
1007,2016-11-23,57371000,-0.82
1008,2016-11-22,67931000,-0.05
1009,2016-11-21,42051000,-1.36
1010,2016-11-18,70741000,-1.13
1011,2016-11-17,57431000,-0.25
1012,2016-11-16,63751000,1.9
1013,2016-11-15,109741000,-0.25
1014,2016-11-14,85041000,0.79
1015,2016-11-11,70181000,0.85
1016,2016-11-10,92831000,3.02
1017,2016-11-09,107481000,-2.71
1018,2016-11-08,39121000,0.22
1019,2016-11-07,42501000,0.95
1020,2016-11-04,41301000,-0.14
1021,2016-11-03,53451000,1.38
1022,2016-11-02,82621000,-2.26
1023,2016-11-01,111801000,-0.59
1024,2016-10-31,148591000,-1.32
1025,2016-10-28,58671000,-1.05
1026,2016-10-27,46701000,0.6
1027,2016-10-26,83251000,-0.95
1028,2016-10-25,67051000,-0.89
1029,2016-10-24,64601000,-0.22
1030,2016-10-21,63401000,-0.15
1031,2016-10-20,55991000,-0.32
1032,2016-10-19,65271000,-0.29
1033,2016-10-18,68261000,0.51
1034,2016-10-17,122331000,-0.88
1035,2016-10-14,265541000,0.39
1036,2016-10-13,174671000,-1.65
1037,2016-10-12,56561000,0.44
1038,2016-10-11,51641000,0.49
1039,2016-10-10,60721000,0.72
1040,2016-10-07,53091000,-1.18
1041,2016-10-06,56151000,-0.43
1042,2016-10-05,58121000,-0.21
1043,2016-10-04,75731000,0.2
1044,2016-09-30,77151000,-1.62
1045,2016-09-29,120691000,0.87
1046,2016-09-28,213651000,-0.3
1047,2016-09-27,243681000,1.26
1048,2016-09-26,91791000,-0.1
1049,2016-09-23,193161000,0.88
1050,2016-09-22,131241000,0.8
1051,2016-09-21,159881000,0.29
1052,2016-09-20,66181000,0.34
1053,2016-09-19,75161000,0.53
1054,2016-09-13,78601000,-0.34
1055,2016-09-12,81491000,-1.27
1056,2016-09-09,126551000,-0.97
1057,2016-09-08,184661000,-0.25
1058,2016-09-07,243081000,-0.42
1059,2016-09-06,224601000,-0.68
1060,2016-09-05,288581000,0.77
1061,2016-09-02,73351000,0.36
1062,2016-09-01,66451000,0.52
1063,2016-08-31,101431000,-0.05
1064,2016-08-30,141711000,0.5
1065,2016-08-29,65731000,-1.5
1066,2016-08-26,80971000,0.18
1067,2016-08-25,52971000,-0.28
1068,2016-08-24,43731000,0.27
1069,2016-08-23,59371000,0.16
1070,2016-08-22,52341000,-1.04
1071,2016-08-19,53381000,-0.43
1072,2016-08-18,48831000,-0.2
1073,2016-08-17,58331000,-0.44
1074,2016-08-16,57991000,-0.55
1075,2016-08-12,59901000,0.76
1076,2016-08-11,88081000,0.31
1077,2016-08-10,60241000,0.35
1078,2016-08-09,48691000,0.75
1079,2016-08-08,54891000,0.33
1080,2016-08-05,59481000,0.25
1081,2016-08-04,57621000,-0.09
1082,2016-08-03,91561000,-0.89
1083,2016-08-02,56571000,-0.02
1084,2016-08-01,76581000,0.1
1085,2016-07-29,64621000,-0.31
1086,2016-07-28,53521000,0.43
1087,2016-07-27,58471000,0.03
1088,2016-07-26,48281000,0.73
1089,2016-07-25,49941000,-0.66
1090,2016-07-22,47991000,0.25
1091,2016-07-21,60441000,-0.01
1092,2016-07-20,59861000,0.33
1093,2016-07-19,48181000,-0.64
1094,2016-07-18,47311000,0.31
1095,2016-07-15,75541000,0.07
1096,2016-07-14,46231000,-0.52
1097,2016-07-13,61101000,0.36
1098,2016-07-12,63591000,0.37
1099,2016-07-11,45911000,0.97
1100,2016-07-08,47091000,-1.15
1101,2016-07-07,49751000,1.07
1102,2016-07-06,52541000,-1.07
1103,2016-07-05,48691000,-0.13
1104,2016-07-04,53481000,0.47
1105,2016-07-01,51541000,0.3
1106,2016-06-30,53001000,0.26
1107,2016-06-29,63141000,1.36
1108,2016-06-28,67321000,1.11
1109,2016-06-27,86751000,0.4
1110,2016-06-24,187151000,-4.06
1111,2016-06-23,96121000,-0.6
1112,2016-06-22,52741000,0.21
1113,2016-06-21,52121000,0.13
1114,2016-06-20,61551000,1.36
1115,2016-06-17,64841000,-0.17
1116,2016-06-16,72081000,-1.76
1117,2016-06-15,63421000,-0.52
1118,2016-06-14,107711000,-0.91
1119,2016-06-13,67981000,-1.9
1120,2016-06-10,75901000,0.4
1121,2016-06-09,128091000,-0.15
1122,2016-06-08,91211000,0.6
1123,2016-06-07,85531000,1.36
1124,2016-06-03,93851000,0.42
1125,2016-06-02,84391000,0.0
1126,2016-06-01,120721000,0.05
1127,2016-05-31,168811000,1.25
1128,2016-05-30,85151000,-0.37
1129,2016-05-27,113661000,0.64
1130,2016-05-26,135641000,-0.18
1131,2016-05-25,103161000,0.39
1132,2016-05-24,84961000,-0.55
1133,2016-05-23,53011000,-0.07
1134,2016-05-20,69761000,0.83
1135,2016-05-19,88931000,-1.22
1136,2016-05-18,97981000,-0.38
1137,2016-05-17,72001000,-0.06
1138,2016-05-16,64681000,-0.14
1139,2016-05-13,50631000,-0.31
1140,2016-05-12,55481000,0.24
1141,2016-05-11,74301000,0.51
1142,2016-05-10,103331000,1.19
1143,2016-05-09,72051000,-0.39
1144,2016-05-04,91451000,-1.55
1145,2016-05-03,66521000,0.49
1146,2016-05-02,85101000,-1.53
1147,2016-04-29,92331000,0.24
1148,2016-04-28,83661000,0.33
1149,2016-04-27,142041000,-0.07
1150,2016-04-26,158971000,-0.25
1151,2016-04-25,140881000,-0.02
1152,2016-04-22,96691000,-0.12
1153,2016-04-21,76791000,0.75
1154,2016-04-20,84391000,-0.45
1155,2016-04-19,85261000,0.68
1156,2016-04-18,73141000,-0.49
1157,2016-04-15,83911000,-0.13
1158,2016-04-14,114681000,1.49
1159,2016-04-12,96021000,0.34
1160,2016-04-11,90311000,-0.13
1161,2016-04-08,118651000,0.06
1162,2016-04-07,134981000,0.58
1163,2016-04-06,67271000,0.46
1164,2016-04-05,71831000,0.14
1165,2016-04-04,66381000,-0.01
1166,2016-04-01,160841000,-0.69
1167,2016-03-31,85571000,0.03
1168,2016-03-30,109971000,0.46
1169,2016-03-29,111411000,0.75
1170,2016-03-28,110941000,0.0
1171,2016-03-25,66151000,0.22
1172,2016-03-24,72871000,-0.78
1173,2016-03-23,67861000,0.27
1174,2016-03-22,67501000,0.14
1175,2016-03-21,66551000,-0.77
1176,2016-03-18,76481000,0.25
1177,2016-03-17,76001000,0.72
1178,2016-03-16,72211000,0.23
1179,2016-03-15,57171000,0.01
1180,2016-03-14,69361000,-0.88
1181,2016-03-11,53991000,-0.06
1182,2016-03-10,40761000,0.44
1183,2016-03-09,40501000,0.66
1184,2016-03-08,63151000,-0.15
1185,2016-03-07,66641000,-0.19
1186,2016-03-04,72311000,-0.24
1187,2016-03-03,50071000,0.96
1188,2016-03-02,50881000,1.32
1189,2016-02-29,48531000,0.18
1190,2016-02-26,41701000,0.49
1191,2016-02-25,37701000,0.57
1192,2016-02-24,38071000,-0.43
1193,2016-02-23,34381000,-0.87
1194,2016-02-22,34671000,0.79
1195,2016-02-19,48061000,1.1
1196,2016-02-18,42701000,1.68
1197,2016-02-17,42891000,-1.77
1198,2016-02-16,38101000,1.15
1199,2016-02-15,47261000,2.32
1200,2016-02-12,79451000,-4.31
1201,2016-02-11,51711000,-3.8
1202,2016-02-05,41791000,-0.23
1203,2016-02-04,42351000,-0.15
1204,2016-02-03,39911000,-0.43
1205,2016-02-02,49091000,-0.27
1206,2016-02-01,63351000,0.89
1207,2016-01-29,42081000,0.43
1208,2016-01-28,40621000,0.76
1209,2016-01-27,53721000,0.12
1210,2016-01-26,47901000,-0.55
1211,2016-01-25,43611000,0.84
1212,2016-01-22,85521000,1.11
1213,2016-01-21,87711000,0.26
1214,2016-01-20,82731000,-2.38
1215,2016-01-19,42871000,0.34
1216,2016-01-18,37121000,0.5
1217,2016-01-15,42511000,-0.84
1218,2016-01-14,39731000,-1.29
1219,2016-01-13,41741000,1.34
1220,2016-01-12,36641000,-0.78
1221,2016-01-11,41361000,-1.49
1222,2016-01-08,82521000,0.79
1223,2016-01-07,51271000,-0.51
1224,2016-01-06,44821000,1.62
1225,2016-01-05,35961000,0.63
1226,2016-01-04,34461000,-1.7
