,날짜,거래량,변동 %
759,2017-11-28,216471000,-0.38
760,2017-11-27,162171000,-0.15
761,2017-11-24,194191000,0.52
762,2017-11-23,263271000,0.59
763,2017-11-22,314541000,-0.3
764,2017-11-21,322451000,0.02
765,2017-11-20,294501000,1.17
766,2017-11-17,220741000,0.28
767,2017-11-16,188821000,1.15
768,2017-11-15,238581000,-0.74
769,2017-11-14,156801000,0.2
770,2017-11-13,132401000,0.15
771,2017-11-10,171101000,0.4
772,2017-11-09,145381000,0.61
773,2017-11-08,128441000,0.45
774,2017-11-07,105231000,0.26
775,2017-11-06,111281000,-0.15
776,2017-11-03,179181000,-0.0
777,2017-11-02,389171000,-0.04
778,2017-11-01,198571000,0.32
779,2017-10-31,164311000,0.44
780,2017-10-30,207761000,0.12
781,2017-10-27,379201000,0.75
782,2017-10-26,509181000,-0.25
783,2017-10-25,482981000,0.21
784,2017-10-24,139991000,0.37
785,2017-10-23,176431000,-0.0
786,2017-10-20,184021000,0.42
787,2017-10-19,116911000,0.47
788,2017-10-18,143631000,-0.5
789,2017-10-17,97181000,0.34
790,2017-10-16,111051000,-0.12
791,2017-10-13,108231000,-1.12
792,2017-10-12,116911000,0.17
793,2017-10-11,92451000,0.83
794,2017-10-10,97491000,-0.57
795,2017-09-29,97431000,0.82
796,2017-09-28,105801000,0.4
797,2017-09-27,114631000,0.74
798,2017-09-26,144541000,0.6
799,2017-09-25,188301000,-2.14
800,2017-09-22,161551000,-1.81
801,2017-09-21,158281000,-1.19
802,2017-09-20,156451000,-1.07
803,2017-09-19,117341000,-0.19
804,2017-09-18,129751000,0.2
805,2017-09-15,168601000,0.19
806,2017-09-14,155041000,-0.12
807,2017-09-13,206311000,-0.09
808,2017-09-12,239911000,0.73
809,2017-09-11,139191000,0.02
810,2017-09-08,120771000,-1.27
811,2017-09-07,168071000,0.72
812,2017-09-06,120731000,-0.24
813,2017-09-05,213651000,-0.54
814,2017-09-04,148101000,-1.41
815,2017-09-01,169821000,0.27
816,2017-08-31,133271000,0.09
817,2017-08-30,212011000,0.35
818,2017-08-29,129741000,0.14
819,2017-08-28,139581000,0.25
820,2017-08-25,239451000,0.33
821,2017-08-24,188231000,0.28
822,2017-08-23,135781000,0.04
823,2017-08-22,149871000,0.35
824,2017-08-21,118461000,-0.12
825,2017-08-18,95211000,0.04
826,2017-08-17,124091000,0.85
827,2017-08-16,138651000,0.56
828,2017-08-14,110581000,0.04
829,2017-08-11,170061000,-1.52
830,2017-08-10,137411000,-0.81
831,2017-08-09,119281000,-0.94
832,2017-08-08,152101000,-0.04
833,2017-08-07,140861000,0.48
834,2017-08-04,162601000,0.19
835,2017-08-03,150461000,-1.81
836,2017-08-02,132541000,0.73
837,2017-08-01,135501000,0.92
838,2017-07-31,159541000,-0.38
839,2017-07-28,166631000,-1.42
840,2017-07-27,293631000,0.23
841,2017-07-26,168551000,-0.41
842,2017-07-25,146201000,-0.52
843,2017-07-24,129571000,-0.17
844,2017-07-21,133801000,0.07
845,2017-07-20,128281000,0.44
846,2017-07-19,138321000,0.53
847,2017-07-18,151401000,0.24
848,2017-07-17,149161000,0.66
849,2017-07-14,124471000,-0.54
850,2017-07-13,159381000,0.07
851,2017-07-12,147671000,-0.39
852,2017-07-11,155721000,0.17
853,2017-07-10,183721000,-0.84
854,2017-07-07,194501000,-0.55
855,2017-07-06,198141000,0.11
856,2017-07-05,216671000,0.26
857,2017-07-04,270511000,-0.74
858,2017-07-03,197341000,-0.4
859,2017-06-30,223311000,0.09
860,2017-06-29,255311000,0.38
861,2017-06-28,195401000,-0.4
862,2017-06-27,168941000,0.37
863,2017-06-26,195021000,-0.39
864,2017-06-23,134351000,0.68
865,2017-06-22,154311000,-0.32
866,2017-06-21,152441000,-0.45
867,2017-06-20,175221000,-0.93
868,2017-06-19,154251000,0.31
869,2017-06-16,138601000,-0.07
870,2017-06-15,176381000,-0.41
871,2017-06-14,206471000,0.23
872,2017-06-13,150291000,0.92
873,2017-06-12,121781000,-0.76
874,2017-06-09,153111000,0.2
875,2017-06-08,177991000,0.01
876,2017-06-07,244441000,0.31
877,2017-06-05,205141000,0.01
878,2017-06-02,242911000,0.62
879,2017-06-01,182541000,-0.18
880,2017-05-31,214041000,0.78
881,2017-05-30,183411000,0.88
882,2017-05-29,169901000,-0.38
883,2017-05-26,171181000,0.3
884,2017-05-25,222731000,0.43
885,2017-05-24,254131000,0.4
886,2017-05-23,215981000,0.5
887,2017-05-22,231511000,0.22
888,2017-05-19,298021000,0.73
889,2017-05-18,239531000,-0.47
890,2017-05-17,273941000,0.23
891,2017-05-16,212891000,-0.37
892,2017-05-15,160851000,0.01
893,2017-05-12,217141000,-0.08
894,2017-05-11,306221000,0.32
895,2017-05-10,254571000,-0.36
896,2017-05-08,145421000,0.48
897,2017-05-04,159621000,0.66
898,2017-05-02,197161000,-0.41
899,2017-04-28,163911000,-0.29
900,2017-04-27,267841000,-0.12
901,2017-04-26,279541000,0.5
902,2017-04-25,174181000,0.72
903,2017-04-24,272561000,-0.84
904,2017-04-21,187571000,0.06
905,2017-04-20,171351000,-0.01
906,2017-04-19,246991000,0.2
907,2017-04-18,209011000,0.61
908,2017-04-17,178601000,1.08
909,2017-04-14,310611000,-0.75
910,2017-04-13,260871000,0.41
911,2017-04-12,340581000,-0.09
912,2017-04-11,397031000,0.13
913,2017-04-10,425351000,-1.53
914,2017-04-07,320431000,0.44
915,2017-04-06,430301000,-0.49
916,2017-04-05,471791000,0.37
917,2017-04-04,433061000,-1.44
918,2017-04-03,311791000,0.61
919,2017-03-31,357341000,0.43
920,2017-03-30,554051000,-0.08
921,2017-03-29,527911000,0.32
922,2017-03-28,306841000,0.74
923,2017-03-27,295861000,0.03
924,2017-03-24,251551000,0.46
925,2017-03-23,249371000,0.07
926,2017-03-22,271331000,-0.47
927,2017-03-21,181281000,-0.06
928,2017-03-20,170901000,-0.47
929,2017-03-17,169061000,-0.22
930,2017-03-16,262031000,0.53
931,2017-03-15,264661000,-0.36
932,2017-03-14,235871000,-0.28
933,2017-03-13,264931000,0.37
934,2017-03-10,370511000,0.5
935,2017-03-09,235871000,0.33
936,2017-03-08,203181000,0.03
937,2017-03-07,158531000,0.62
938,2017-03-06,186791000,0.11
939,2017-03-03,224641000,-1.29
940,2017-03-02,225131000,-0.16
941,2017-02-28,216961000,0.26
942,2017-02-27,163301000,-0.36
943,2017-02-24,150841000,-0.39
944,2017-02-23,224601000,-0.39
945,2017-02-22,216901000,0.01
946,2017-02-21,194991000,0.46
947,2017-02-20,220841000,-0.05
948,2017-02-17,212831000,0.15
949,2017-02-16,231621000,-0.18
950,2017-02-15,227941000,0.62
951,2017-02-14,234321000,0.38
952,2017-02-13,190191000,0.54
953,2017-02-10,201101000,0.14
954,2017-02-09,137041000,0.39
955,2017-02-08,172071000,-0.18
956,2017-02-07,170801000,-0.19
957,2017-02-06,171601000,0.28
958,2017-02-03,293431000,-0.33
959,2017-02-02,497971000,-1.52
960,2017-02-01,229081000,0.97
961,2017-01-31,147241000,-0.17
962,2017-01-26,122011000,0.93
963,2017-01-25,141691000,-0.43
964,2017-01-24,156741000,-0.73
965,2017-01-23,198581000,-0.76
966,2017-01-20,214771000,-0.38
967,2017-01-19,200321000,-0.24
968,2017-01-18,231361000,0.11
969,2017-01-17,310051000,0.11
970,2017-01-16,273251000,-0.78
971,2017-01-13,425101000,0.55
972,2017-01-12,346771000,-0.14
973,2017-01-11,230861000,0.25
974,2017-01-10,302531000,-0.5
975,2017-01-09,192001000,-0.12
976,2017-01-06,181151000,0.19
977,2017-01-05,262181000,0.54
978,2017-01-04,210961000,0.69
979,2017-01-03,173371000,0.64
980,2017-01-02,153451000,0.03
981,2016-12-29,137721000,0.33
982,2016-12-28,178701000,0.21
983,2016-12-27,282561000,0.1
984,2016-12-26,288661000,-0.19
985,2016-12-23,238051000,0.27
986,2016-12-22,192061000,-0.31
987,2016-12-21,187041000,0.1
988,2016-12-20,214771000,0.25
989,2016-12-19,172061000,0.3
990,2016-12-16,166691000,0.03
991,2016-12-15,170611000,0.86
992,2016-12-14,229611000,-0.15
993,2016-12-13,217001000,0.79
994,2016-12-12,178511000,1.55
995,2016-12-09,135141000,0.76
996,2016-12-08,132821000,0.98
997,2016-12-07,110481000,-0.52
998,2016-12-06,108991000,1.09
999,2016-12-05,149441000,-1.45
1000,2016-12-02,125351000,-0.49
1001,2016-12-01,124191000,-0.28
1002,2016-11-30,131041000,-0.12
1003,2016-11-29,125161000,0.31
1004,2016-11-28,126291000,-0.59
1005,2016-11-25,118711000,0.52
1006,2016-11-24,140801000,-1.25
1007,2016-11-23,194161000,-0.94
1008,2016-11-22,109671000,-0.01
1009,2016-11-21,129971000,-1.36
1010,2016-11-18,169011000,-0.95
1011,2016-11-17,167731000,0.09
1012,2016-11-16,172211000,1.07
1013,2016-11-15,194311000,-0.16
1014,2016-11-14,187861000,0.51
1015,2016-11-11,234681000,1.03
1016,2016-11-10,262381000,3.17
1017,2016-11-09,512111000,-3.85
1018,2016-11-08,165651000,0.23
1019,2016-11-07,130871000,1.62
1020,2016-11-04,150111000,0.27
1021,2016-11-03,168131000,0.96
1022,2016-11-02,201821000,-2.88
1023,2016-11-01,166641000,0.25
1024,2016-10-31,204801000,-2.06
1025,2016-10-28,166531000,-0.81
1026,2016-10-27,182111000,1.06
1027,2016-10-26,256181000,-1.09
1028,2016-10-25,179781000,-1.06
1029,2016-10-24,145761000,-0.44
1030,2016-10-21,151291000,-0.45
1031,2016-10-20,166601000,-0.73
1032,2016-10-19,200491000,0.3
1033,2016-10-18,187441000,0.03
1034,2016-10-17,170921000,-0.36
1035,2016-10-14,149941000,-0.14
1036,2016-10-13,219021000,-0.76
1037,2016-10-12,194841000,0.03
1038,2016-10-11,241651000,-0.18
1039,2016-10-10,208831000,-0.04
1040,2016-10-07,325761000,-0.88
1041,2016-10-06,235611000,0.09
1042,2016-10-05,192561000,-0.13
1043,2016-10-04,189921000,0.69
1044,2016-09-30,192591000,-1.4
1045,2016-09-29,250311000,0.4
1046,2016-09-28,290031000,-0.1
1047,2016-09-27,373231000,0.25
1048,2016-09-26,227081000,-0.1
1049,2016-09-23,251621000,0.35
1050,2016-09-22,265411000,0.62
1051,2016-09-21,314431000,0.25
1052,2016-09-20,243911000,0.59
1053,2016-09-19,303121000,1.2
1054,2016-09-13,290681000,1.07
1055,2016-09-12,288601000,-1.31
1056,2016-09-09,212211000,-0.94
1057,2016-09-08,378811000,-0.76
1058,2016-09-07,387291000,0.02
1059,2016-09-06,182051000,-0.14
1060,2016-09-05,228561000,0.6
1061,2016-09-02,225751000,0.89
1062,2016-09-01,182671000,0.75
1063,2016-08-31,228251000,-0.7
1064,2016-08-30,172801000,0.42
1065,2016-08-29,201871000,-1.76
1066,2016-08-26,161541000,-0.21
1067,2016-08-25,162461000,-0.25
1068,2016-08-24,186071000,-0.11
1069,2016-08-23,235191000,0.08
1070,2016-08-22,223801000,-1.13
1071,2016-08-19,259561000,0.04
1072,2016-08-18,258161000,0.01
1073,2016-08-17,292911000,-0.58
1074,2016-08-16,265921000,-0.23
1075,2016-08-12,262451000,0.73
1076,2016-08-11,204691000,0.04
1077,2016-08-10,216771000,0.2
1078,2016-08-09,337771000,0.32
1079,2016-08-08,163851000,-0.21
1080,2016-08-05,176811000,-0.36
1081,2016-08-04,221681000,0.2
1082,2016-08-03,334951000,-0.73
1083,2016-08-02,256701000,0.33
1084,2016-08-01,224801000,-0.18
1085,2016-07-29,212321000,-0.06
1086,2016-07-28,249771000,0.45
1087,2016-07-27,304031000,-0.41
1088,2016-07-26,238051000,0.42
1089,2016-07-25,246031000,-0.07
1090,2016-07-22,227951000,0.13
1091,2016-07-21,288361000,-0.0
1092,2016-07-20,214061000,-0.15
1093,2016-07-19,283791000,-0.2
1094,2016-07-18,295331000,0.48
1095,2016-07-15,351421000,-0.14
1096,2016-07-14,244911000,-0.16
1097,2016-07-13,230741000,0.41
1098,2016-07-12,329821000,0.45
1099,2016-07-11,249431000,0.45
1100,2016-07-08,267951000,-0.52
1101,2016-07-07,297651000,1.0
1102,2016-07-06,359461000,-0.84
1103,2016-07-05,326591000,0.28
1104,2016-07-04,378441000,0.66
1105,2016-07-01,360561000,1.15
1106,2016-06-30,249941000,0.63
1107,2016-06-29,345731000,1.7
1108,2016-06-28,259571000,1.73
1109,2016-06-27,246391000,0.58
1110,2016-06-24,461021000,-4.84
1111,2016-06-23,321541000,-1.37
1112,2016-06-22,315181000,-0.06
1113,2016-06-21,470721000,0.27
1114,2016-06-20,293421000,1.52
1115,2016-06-17,379941000,0.32
1116,2016-06-16,324881000,-1.77
1117,2016-06-15,268571000,0.26
1118,2016-06-14,289931000,-0.71
1119,2016-06-13,332221000,-1.31
1120,2016-06-10,283031000,0.38
1121,2016-06-09,393931000,-0.76
1122,2016-06-08,347821000,-0.11
1123,2016-06-07,343371000,0.83
1124,2016-06-03,392831000,0.01
1125,2016-06-02,338321000,0.63
1126,2016-06-01,327551000,1.05
1127,2016-05-31,392901000,0.85
1128,2016-05-30,408661000,-0.51
1129,2016-05-27,344901000,0.37
1130,2016-05-26,384701000,0.17
1131,2016-05-25,510901000,-0.29
1132,2016-05-24,392881000,-0.4
1133,2016-05-23,313121000,0.52
1134,2016-05-20,280871000,0.57
1135,2016-05-19,367221000,-0.79
1136,2016-05-18,549791000,-0.53
1137,2016-05-17,475981000,-0.08
1138,2016-05-16,390941000,-0.5
1139,2016-05-13,406441000,0.26
1140,2016-05-12,371231000,0.68
1141,2016-05-11,277561000,0.66
1142,2016-05-10,222971000,1.17
1143,2016-05-09,215161000,-0.8
1144,2016-05-04,206491000,-1.2
1145,2016-05-03,203071000,0.59
1146,2016-05-02,204851000,-1.38
1147,2016-04-29,262211000,0.07
1148,2016-04-28,199041000,0.13
1149,2016-04-27,218991000,-0.44
1150,2016-04-26,298221000,-0.21
1151,2016-04-25,216631000,-0.2
1152,2016-04-22,338631000,0.12
1153,2016-04-21,256361000,0.6
1154,2016-04-20,287321000,0.47
1155,2016-04-19,261291000,0.78
1156,2016-04-18,216121000,-0.28
1157,2016-04-15,179381000,0.53
1158,2016-04-14,280761000,0.0
1159,2016-04-12,250951000,0.27
1160,2016-04-11,250811000,-0.07
1161,2016-04-08,239501000,-0.07
1162,2016-04-07,254371000,0.37
1163,2016-04-06,213131000,0.17
1164,2016-04-05,254711000,0.09
1165,2016-04-04,256481000,0.76
1166,2016-04-01,178541000,-0.06
1167,2016-03-31,188751000,0.24
1168,2016-03-30,208371000,0.59
1169,2016-03-29,229541000,0.82
1170,2016-03-28,264341000,-0.46
1171,2016-03-25,353071000,-0.08
1172,2016-03-24,224631000,-0.04
1173,2016-03-23,252881000,-0.35
1174,2016-03-22,258111000,0.18
1175,2016-03-21,206051000,0.14
1176,2016-03-18,245771000,0.23
1177,2016-03-17,155501000,0.67
1178,2016-03-16,177641000,-0.12
1179,2016-03-15,162041000,-0.48
1180,2016-03-14,244001000,-0.09
1181,2016-03-11,206091000,0.38
1182,2016-03-10,241701000,0.35
1183,2016-03-09,251461000,0.62
1184,2016-03-08,199781000,0.18
1185,2016-03-07,169681000,0.11
1186,2016-03-04,165441000,0.48
1187,2016-03-03,277871000,0.59
1188,2016-03-02,182021000,1.06
1189,2016-02-29,165991000,-0.04
1190,2016-02-26,184191000,0.61
1191,2016-02-25,211541000,0.33
1192,2016-02-24,194171000,0.21
1193,2016-02-23,235721000,-0.34
1194,2016-02-22,189541000,0.55
1195,2016-02-19,212221000,0.62
1196,2016-02-18,224461000,1.7
1197,2016-02-17,226341000,-0.85
1198,2016-02-16,290531000,1.86
1199,2016-02-15,177761000,2.1
1200,2016-02-12,314721000,-3.87
1201,2016-02-11,277091000,-3.81
1202,2016-02-05,192111000,0.34
1203,2016-02-04,258191000,0.63
1204,2016-02-03,310211000,-0.66
1205,2016-02-02,304541000,-0.2
1206,2016-02-01,312401000,0.56
1207,2016-01-29,267141000,0.47
1208,2016-01-28,200471000,0.48
1209,2016-01-27,227731000,0.27
1210,2016-01-26,191861000,-0.55
1211,2016-01-25,217351000,1.48
1212,2016-01-22,260251000,2.16
1213,2016-01-21,254081000,-0.66
1214,2016-01-20,257481000,-2.14
1215,2016-01-19,232271000,0.68
1216,2016-01-18,176571000,-0.02
1217,2016-01-15,192071000,-0.93
1218,2016-01-14,208381000,-0.92
1219,2016-01-13,167181000,1.46
1220,2016-01-12,209671000,-0.48
1221,2016-01-11,232501000,-0.93
1222,2016-01-08,287791000,-0.02
1223,2016-01-07,283371000,-1.26
1224,2016-01-06,472751000,0.44
1225,2016-01-05,358211000,0.62
1226,2016-01-04,272261000,-1.57
