,지역명,평균관광소요시간,기준연월,콘텐츠아이디,mapx,mapy,시군구명,제목
1154,대전광역시,114.77345161290323,202107,125994,127.3849895164,36.3775458553,유성구,대전엑스포과학공원
1155,충청남도,109.52209677419353,202107,126001,127.0134854843,36.7311014869,아산시,외암민속마을
1156,대전광역시,84.12041935483872,202107,126003,127.2985587765,36.3622460737,유성구,국립대전현충원 보훈둘레길
1157,충청북도,120.63667741935484,202107,126004,128.1705348765,37.0054047942,제천시,청풍문화재단지
1158,충청북도,105.64638709677422,202107,126009,127.8159693212,36.5187652087,보은군,보은 속리 정이품송
1159,충청남도,206.49525806451612,202107,126010,126.4935201988,36.1379050126,서천군,서천 마량리 동백나무 숲
1160,경상북도,114.59112903225807,202107,126016,128.3135808657,36.1107708221,구미시,금오산도립공원
1161,경상북도,187.50248387096772,202107,126017,128.0769835906,36.7615977206,문경시,문경새재도립공원
1162,경상북도,158.02516129032253,202107,126020,129.1435077819,36.3922376842,청송군,주왕산국립공원
1163,경상남도,244.21587096774198,202107,126022,128.1188754338,35.8239914968,합천군,"가야산국립공원(홍류동,청량동지구)"
1164,강원도,48.26983870967743,202107,1260275,128.5905498067,38.2039935729,속초시,속초관광수산시장(구 중앙시장)
1165,경상남도,102.09903225806453,202107,126038,128.5508345696,35.5203614437,창녕군,화왕산군립공원
1166,경상남도,359.01348387096766,202107,126041,127.9694170985,35.4886184286,산청군,황매산(산청)
1167,경상남도,83.17938709677416,202107,126062,128.5978896629,35.2834695203,창원시 의창구,달천계곡(창원)
1168,부산광역시,122.55380645161289,202107,126078,129.1184922376,35.1537908369,수영구,광안리해수욕장
1169,경상남도,143.9017096774194,202107,1260799,128.6584210711,35.1588790535,창원시 진해구,진해내수면 환경생태공원
1170,부산광역시,139.8308387096774,202107,126080,129.1996400524,35.1787117732,해운대구,송정해수욕장
1171,부산광역시,166.88106451612904,202107,126081,129.1603078992,35.1591243475,해운대구,해운대해수욕장
1172,경상남도,290.21525806451615,202107,126084,127.9874688864,34.722216,남해군,상주은모래비치
1173,경상남도,124.22916129032258,202107,126087,128.570142559,34.6389356036,통영시,매물도
1174,경상북도,143.70825806451617,202107,126097,129.375582198,36.2824379283,영덕군,장사해수욕장
1175,부산광역시,118.00019354838709,202107,126098,129.2339014026,35.2633140449,기장군,일광해수욕장
1176,경상북도,65.80551612903224,202107,126101,130.8537500981,37.501698051,울릉군,울릉도
1177,경상북도,130.37432258064518,202107,126103,129.4101364785,36.5986082182,영덕군,고래불해수욕장
1178,경상북도,36.024068965517245,202107,126106,131.8692557527,37.2394438998,울릉군,독도
1179,경상북도,97.68735483870971,202107,126113,129.3808089103,36.9555641372,울진군,성류굴 (경북 동해안 국가지질공원)
1180,경상북도,431.5492580645162,202107,126114,129.2842331949,37.0790592289,울진군,덕구온천스파월드
1181,경상남도,120.20332258064518,202107,126117,128.6753431778,35.3138508506,창원시 의창구,주남저수지(철새도래지)
1182,경상남도,306.7312258064517,202107,126118,128.0156116745,35.5393524103,합천군,합천호
1183,부산광역시,136.49503225806453,202107,126119,129.0426784718,35.1872579098,부산진구,부산어린이대공원
1184,부산광역시,87.99135483870968,202107,126121,129.0326928232,35.1004841098,중구,용두산공원
1185,부산광역시,118.19122580645163,202107,126122,129.0164588471,35.0739256716,서구,부산 송도해수욕장
1186,대구광역시,77.66945161290323,202107,126132,128.5890560429,35.8290189503,남구,대구앞산공원
1187,경상남도,85.31790322580646,202107,126138,128.6643007258,35.1732442156,창원시 진해구,장복산조각공원
1188,경상남도,169.85677419354835,202107,126139,128.6649763356,35.1484303444,창원시 진해구,제황산공원
1189,경상남도,197.56687096774195,202107,126142,128.3975799667,35.0545693769,고성군,당항포관광지
1190,경상북도,178.15906451612895,202107,126143,129.3858070637,36.3509970114,영덕군,삼사해상공원 (삼사해상산책로)
1191,부산광역시,60.45254838709678,202107,126148,129.0688096589,35.2836781398,금정구,범어사(부산)
1192,경상북도,146.08819354838712,202107,126155,128.0028416283,36.1151563271,김천시,직지사
1193,경상북도,74.18635483870968,202107,126156,128.3997080719,36.2554642817,구미시,도리사(구미)
1194,경상북도,73.86677419354838,202107,126166,129.3318475149,35.789273427,경주시,경주 불국사 [유네스코 세계문화유산]
1195,경상남도,145.27306451612904,202107,126175,128.098758376,35.8016047815,합천군,해인사(합천)
1196,경상남도,96.01054838709676,202107,126186,129.08103053,35.4945324627,양산시,통도사[유네스코 세계문화유산]
1197,경상북도,145.66141935483867,202107,126191,128.2612125274,35.7346791893,고령군,고령 대가야유적지
1198,경상남도,176.92967741935485,202107,126192,128.8783664804,35.2351272956,김해시,수로왕릉
1199,부산광역시,120.02558064516127,202107,126195,129.1004056706,35.126443564,남구,재한유엔기념공원 (UN기념공원)
1200,경상북도,86.24767741935482,202107,126202,128.5895201233,36.0197945686,칠곡군,칠곡 가산산성 및 가산바위
1201,경상북도,115.50138709677418,202107,126207,129.2185644826,35.8343745291,경주시,경주 첨성대
1202,경상북도,144.5567741935484,202107,126210,129.1878424395,35.8250694448,경주시,"경주 무열왕릉, 태종무열왕릉비"
1203,경상북도,54.32987096774195,202107,126211,129.2423821563,35.8232762321,경주시,경주 선덕여왕릉
1204,경상북도,73.14596774193548,202107,126213,129.208346267,35.8226506601,경주시,경주 오릉
1205,경상북도,80.2951935483871,202107,126216,129.3501762976,35.7951981065,경주시,경주 석굴암 [유네스코 세계문화유산]
1206,경상북도,151.15203225806448,202107,126218,129.484307822,35.7398207835,경주시,경주 문무대왕릉
1207,경상북도,65.83122580645161,202107,126223,129.1792082499,36.363383312,청송군,주산지 (청송 국가지질공원)
1208,경상남도,99.22458064516131,202107,126224,128.6761974382,34.7371404432,거제시,거제도 해금강
1209,경상남도,109.68925806451614,202107,126225,128.0564575092,34.9293829022,사천시,대방진굴항
1210,경상북도,201.53854838709677,202107,126228,129.2791591242,35.8361143677,경주시,경주월드 어뮤즈먼트
1211,경상북도,321.5886129032258,202107,126230,129.2869804444,35.8437108802,경주시,경주 보문관광단지
1212,경상남도,138.6808709677419,202107,126232,128.1500082511,34.9069537351,고성군,상족암군립공원
1213,전라북도,81.66625806451614,202107,126235,127.4178693769,35.775453969,진안군,마이산도립공원
1214,전라북도,186.42906451612902,202107,126236,126.5866252814,35.502845656,고창군,선운산 (전북 서해안 국가지질공원)
1215,전라북도,399.32835483870963,202107,126238,127.7751204501,35.9007210597,무주군,"덕유산국립공원(본소,적상분소)"
1216,전라북도,408.35487096774193,202107,126239,126.5797696088,35.6418575197,부안군,변산반도국립공원
1217,전라북도,137.35367741935485,202107,126249,127.0491006537,35.4022926762,순창군,강천산 군립공원
1218,전라남도,137.75532258064516,202107,126257,126.3812860361,34.7890424153,목포시,유달산
1219,전라남도,205.46464516129032,202107,126283,127.2902299425,34.0399190486,여수시,거문도
1220,전라남도,310.74735483870967,202107,126284,127.7769430128,34.7148992631,여수시,돌산도
1221,전라남도,147.5848064516129,202107,126285,127.1284907472,34.5191601047,고흥군,소록도
1222,전라북도,339.70696774193544,202107,126288,126.4698102874,35.6292793235,부안군,격포해변
1223,전라북도,134.74412903225803,202107,126292,126.4373671579,35.8019424458,군산시,무녀도‧선유도
1224,대구광역시,117.01651612903224,202107,126128,128.6546238983,35.8782451446,동구,동촌유원지
1225,대구광역시,84.4358387096774,202107,126131,128.5584275957,35.8502354295,달서구,대구두류공원
1226,전라북도,142.7695483870968,202107,126293,126.4676111936,35.8209518987,군산시,신시도 어촌체험마을
