,시도코드,시도명,기준연월일,요일구분코드,요일구분명,관강객구분코드,관광객구분명,관광객수
2625,28,인천광역시,20210503,1,월요일,2,외지인(b),283206
2626,28,인천광역시,20210503,1,월요일,3,외국인(c),2938.613469
2627,29,광주광역시,20210503,1,월요일,1,현지인(a),795637.5
2628,29,광주광역시,20210503,1,월요일,2,외지인(b),115878
2629,29,광주광역시,20210503,1,월요일,3,외국인(c),172.0212423
2630,30,대전광역시,20210503,1,월요일,1,현지인(a),735539
2631,30,대전광역시,20210503,1,월요일,2,외지인(b),146156.5
2632,30,대전광역시,20210503,1,월요일,3,외국인(c),193.6101901
2633,31,울산광역시,20210503,1,월요일,1,현지인(a),484207.5
2634,31,울산광역시,20210503,1,월요일,2,외지인(b),85365
2635,31,울산광역시,20210503,1,월요일,3,외국인(c),886.4419626
2636,36,세종특별자치시,20210503,1,월요일,1,현지인(a),150846.5
2637,36,세종특별자치시,20210503,1,월요일,2,외지인(b),52832.5
2638,36,세종특별자치시,20210503,1,월요일,3,외국인(c),63.17041885
2639,41,경기도,20210503,1,월요일,1,현지인(a),6074981.5
2640,41,경기도,20210503,1,월요일,2,외지인(b),1176255.5
2641,41,경기도,20210503,1,월요일,3,외국인(c),6065.41784
2642,41,경기도,20210502,7,일요일,1,현지인(a),5614364
2643,42,강원도,20210503,1,월요일,1,현지인(a),1019942
2644,11,서울특별시,20210526,3,수요일,1,현지인(a),4831977.5
2645,11,서울특별시,20210526,3,수요일,2,외지인(b),1362714.5
2646,11,서울특별시,20210526,3,수요일,3,외국인(c),3934.0960599571777
2647,26,부산광역시,20210526,3,수요일,1,현지인(a),1438129.0
2648,26,부산광역시,20210526,3,수요일,2,외지인(b),316760.5
2649,26,부산광역시,20210526,3,수요일,3,외국인(c),2231.570992321322
2650,27,대구광역시,20210526,3,수요일,1,현지인(a),1204763.0
2651,27,대구광역시,20210526,3,수요일,2,외지인(b),213440.5
2652,27,대구광역시,20210526,3,수요일,3,외국인(c),235.83806343906508
2653,28,인천광역시,20210526,3,수요일,1,현지인(a),1278354.0
2654,28,인천광역시,20210526,3,수요일,2,외지인(b),349156.5
2655,28,인천광역시,20210526,3,수요일,3,외국인(c),3402.517424275124
2656,29,광주광역시,20210526,3,수요일,1,현지인(a),791185.5
2657,29,광주광역시,20210526,3,수요일,2,외지인(b),133035.0
2658,29,광주광역시,20210526,3,수요일,3,외국인(c),144.58507337526197
2659,30,대전광역시,20210526,3,수요일,1,현지인(a),744114.0
2660,30,대전광역시,20210526,3,수요일,2,외지인(b),171416.0
2661,30,대전광역시,20210526,3,수요일,3,외국인(c),188.76650803461047
2662,31,울산광역시,20210526,3,수요일,1,현지인(a),499544.5
2663,31,울산광역시,20210526,3,수요일,2,외지인(b),107387.0
2664,31,울산광역시,20210526,3,수요일,3,외국인(c),987.5736159420289
2665,36,세종특별자치시,20210526,3,수요일,1,현지인(a),152124.0
2666,36,세종특별자치시,20210526,3,수요일,2,외지인(b),65110.5
2667,36,세종특별자치시,20210526,3,수요일,3,외국인(c),49.61145945945948
2668,41,경기도,20210526,3,수요일,1,현지인(a),6239177.0
2669,41,경기도,20210526,3,수요일,2,외지인(b),1457211.0
2670,41,경기도,20210526,3,수요일,3,외국인(c),5545.342616256457
2671,42,강원도,20210526,3,수요일,1,현지인(a),1025577.0
2672,42,강원도,20210526,3,수요일,2,외지인(b),266171.5
2673,42,강원도,20210526,3,수요일,3,외국인(c),242.750840840841
2674,43,충청북도,20210526,3,수요일,1,현지인(a),804338.5
2675,43,충청북도,20210526,3,수요일,2,외지인(b),235347.0
2676,43,충청북도,20210526,3,수요일,3,외국인(c),286.03256166982925
2677,44,충청남도,20210526,3,수요일,1,현지인(a),1087051.0
2678,44,충청남도,20210526,3,수요일,2,외지인(b),332360.0
2679,44,충청남도,20210526,3,수요일,3,외국인(c),799.6308633364756
2680,45,전라북도,20210526,3,수요일,1,현지인(a),1047543.0
2681,45,전라북도,20210526,3,수요일,2,외지인(b),185664.5
2682,45,전라북도,20210526,3,수요일,3,외국인(c),368.72376703841394
2683,46,전라남도,20210526,3,수요일,1,현지인(a),963273.5
2684,46,전라남도,20210526,3,수요일,2,외지인(b),261502.5
2685,46,전라남도,20210526,3,수요일,3,외국인(c),1091.4690751628789
2686,47,경상북도,20210526,3,수요일,1,현지인(a),1448303.5
2687,47,경상북도,20210526,3,수요일,2,외지인(b),367951.5
2688,47,경상북도,20210526,3,수요일,3,외국인(c),799.6740227272726
2689,48,경상남도,20210526,3,수요일,1,현지인(a),1591551.5
2690,48,경상남도,20210526,3,수요일,2,외지인(b),337123.5
2691,48,경상남도,20210526,3,수요일,3,외국인(c),1743.785426306424
2692,50,제주특별자치도,20210526,3,수요일,1,현지인(a),531093.5
2693,50,제주특별자치도,20210526,3,수요일,2,외지인(b),169032.5
2694,50,제주특별자치도,20210526,3,수요일,3,외국인(c),1002.3079349269592
2695,11,서울특별시,20210530,7,일요일,1,현지인(a),4153177.0
2696,11,서울특별시,20210530,7,일요일,2,외지인(b),1453606.0
2697,11,서울특별시,20210530,7,일요일,3,외국인(c),3675.7040385940722
2698,11,서울특별시,20210616,3,수요일,1,현지인(a),4977728.0
2699,11,서울특별시,20210616,3,수요일,2,외지인(b),1341490.5
2700,11,서울특별시,20210616,3,수요일,3,외국인(c),4680.496357500349
2701,26,부산광역시,20210616,3,수요일,1,현지인(a),1436295.0
2702,26,부산광역시,20210616,3,수요일,2,외지인(b),288305.5
2703,26,부산광역시,20210616,3,수요일,3,외국인(c),2547.7325844101697
2704,27,대구광역시,20210616,3,수요일,1,현지인(a),1242496.5
2705,27,대구광역시,20210616,3,수요일,2,외지인(b),196038.5
2706,27,대구광역시,20210616,3,수요일,3,외국인(c),292.33103220114685
2707,28,인천광역시,20210616,3,수요일,1,현지인(a),1315450.5
2708,28,인천광역시,20210616,3,수요일,2,외지인(b),338156.0
2709,28,인천광역시,20210616,3,수요일,3,외국인(c),3790.9537631679204
2710,29,광주광역시,20210616,3,수요일,1,현지인(a),828964.5
2711,29,광주광역시,20210616,3,수요일,2,외지인(b),129780.0
2712,29,광주광역시,20210616,3,수요일,3,외국인(c),167.22072884012533
2713,30,대전광역시,20210616,3,수요일,1,현지인(a),759776.5
2714,30,대전광역시,20210616,3,수요일,2,외지인(b),168787.5
2715,30,대전광역시,20210616,3,수요일,3,외국인(c),351.3377083333334
2716,31,울산광역시,20210616,3,수요일,1,현지인(a),509813.5
2717,31,울산광역시,20210616,3,수요일,2,외지인(b),96432.0
2718,31,울산광역시,20210616,3,수요일,3,외국인(c),1081.908485819975
2719,36,세종특별자치시,20210616,3,수요일,1,현지인(a),162809.5
2720,36,세종특별자치시,20210616,3,수요일,2,외지인(b),65516.5
2721,36,세종특별자치시,20210616,3,수요일,3,외국인(c),75.88187904967602
2722,41,경기도,20210616,3,수요일,1,현지인(a),6450517.5
2723,41,경기도,20210616,3,수요일,2,외지인(b),1392055.0
2724,41,경기도,20210616,3,수요일,3,외국인(c),5971.3634845552815
2725,42,강원도,20210616,3,수요일,1,현지인(a),1044809.5
2726,42,강원도,20210616,3,수요일,2,외지인(b),254898.0
2727,42,강원도,20210616,3,수요일,3,외국인(c),318.72648648648646
2728,43,충청북도,20210616,3,수요일,1,현지인(a),831222.0
2729,43,충청북도,20210616,3,수요일,2,외지인(b),227619.0
2730,43,충청북도,20210616,3,수요일,3,외국인(c),318.7005689277901
2731,44,충청남도,20210616,3,수요일,1,현지인(a),1125904.5
2732,44,충청남도,20210616,3,수요일,2,외지인(b),320008.5
2733,44,충청남도,20210616,3,수요일,3,외국인(c),817.2785572842994
2734,45,전라북도,20210616,3,수요일,1,현지인(a),1072942.5
2735,45,전라북도,20210616,3,수요일,2,외지인(b),174380.5
2736,45,전라북도,20210616,3,수요일,3,외국인(c),425.02391857506365
2737,46,전라남도,20210616,3,수요일,1,현지인(a),995571.5
2738,46,전라남도,20210616,3,수요일,2,외지인(b),248507.0
2739,46,전라남도,20210616,3,수요일,3,외국인(c),1161.11925673941
2740,47,경상북도,20210616,3,수요일,1,현지인(a),1477840.0
2741,47,경상북도,20210616,3,수요일,2,외지인(b),348334.0
2742,47,경상북도,20210616,3,수요일,3,외국인(c),1613.3850337078668
2743,48,경상남도,20210616,3,수요일,1,현지인(a),1626663.5
2744,48,경상남도,20210616,3,수요일,2,외지인(b),300478.5
2745,48,경상남도,20210616,3,수요일,3,외국인(c),1636.105804371916
2746,50,제주특별자치도,20210616,3,수요일,1,현지인(a),542160.5
2747,50,제주특별자치도,20210616,3,수요일,2,외지인(b),157388.0
2748,50,제주특별자치도,20210616,3,수요일,3,외국인(c),1128.538258616221
2749,48,경상남도,20210619,6,토요일,1,현지인(a),1521184.0
2750,48,경상남도,20210619,6,토요일,2,외지인(b),538489.0
2751,48,경상남도,20210619,6,토요일,3,외국인(c),1665.3710900945746
2752,30,대전광역시,20210722,4,목요일,1,현지인(a),692454.0
2753,30,대전광역시,20210722,4,목요일,2,외지인(b),166831.0
2754,30,대전광역시,20210722,4,목요일,3,외국인(c),205.52975279576222
2755,31,울산광역시,20210722,4,목요일,1,현지인(a),503237.0
2756,31,울산광역시,20210722,4,목요일,2,외지인(b),116277.0
2757,31,울산광역시,20210722,4,목요일,3,외국인(c),1325.3215525539522
2758,36,세종특별자치시,20210722,4,목요일,1,현지인(a),151410.0
2759,36,세종특별자치시,20210722,4,목요일,2,외지인(b),68670.0
2760,36,세종특별자치시,20210722,4,목요일,3,외국인(c),75.08720626631856
2761,41,경기도,20210722,4,목요일,1,현지인(a),5969750.5
2762,41,경기도,20210722,4,목요일,2,외지인(b),1397532.5
2763,41,경기도,20210722,4,목요일,3,외국인(c),7895.294294358583
2764,42,강원도,20210722,4,목요일,1,현지인(a),980910.0
2765,42,강원도,20210722,4,목요일,2,외지인(b),371273.0
2766,42,강원도,20210722,4,목요일,3,외국인(c),463.7757854729731
2767,43,충청북도,20210722,4,목요일,1,현지인(a),773867.5
2768,43,충청북도,20210722,4,목요일,2,외지인(b),252693.0
2769,43,충청북도,20210722,4,목요일,3,외국인(c),370.8173885077187
2770,44,충청남도,20210722,4,목요일,1,현지인(a),1044715.0
2771,44,충청남도,20210722,4,목요일,2,외지인(b),350934.5
2772,44,충청남도,20210722,4,목요일,3,외국인(c),854.7835388295921
2773,45,전라북도,20210722,4,목요일,1,현지인(a),1020607.0
2774,45,전라북도,20210722,4,목요일,2,외지인(b),210217.0
2775,45,전라북도,20210722,4,목요일,3,외국인(c),455.41364169381103
2776,46,전라남도,20210722,4,목요일,1,현지인(a),941682.0
2777,46,전라남도,20210722,4,목요일,2,외지인(b),293762.0
2778,46,전라남도,20210722,4,목요일,3,외국인(c),1944.137486855942
2779,47,경상북도,20210722,4,목요일,1,현지인(a),1404543.0
2780,47,경상북도,20210722,4,목요일,2,외지인(b),412265.0
2781,47,경상북도,20210722,4,목요일,3,외국인(c),945.7296911461893
2782,48,경상남도,20210722,4,목요일,1,현지인(a),1554297.5
2783,48,경상남도,20210722,4,목요일,2,외지인(b),368914.0
2784,48,경상남도,20210722,4,목요일,3,외국인(c),2348.8976026119385
2785,50,제주특별자치도,20210722,4,목요일,1,현지인(a),531786.5
2786,50,제주특별자치도,20210722,4,목요일,2,외지인(b),188618.5
2787,50,제주특별자치도,20210722,4,목요일,3,외국인(c),2387.1157874608903
2788,11,서울특별시,20210721,3,수요일,1,현지인(a),4543626.5
2789,11,서울특별시,20210721,3,수요일,2,외지인(b),1193958.5
2790,11,서울특별시,20210721,3,수요일,3,외국인(c),4893.3652259592145
2791,26,부산광역시,20210721,3,수요일,1,현지인(a),1386787.5
2792,26,부산광역시,20210721,3,수요일,2,외지인(b),310513.0
2793,26,부산광역시,20210721,3,수요일,3,외국인(c),2592.639214938598
2794,27,대구광역시,20210721,3,수요일,1,현지인(a),1189867.0
2795,27,대구광역시,20210721,3,수요일,2,외지인(b),221546.5
2796,27,대구광역시,20210721,3,수요일,3,외국인(c),374.0288799283152
2797,28,인천광역시,20210721,3,수요일,1,현지인(a),1228237.5
2798,28,인천광역시,20210721,3,수요일,2,외지인(b),328314.0
2799,28,인천광역시,20210721,3,수요일,3,외국인(c),3984.9879606269096
2800,29,광주광역시,20210721,3,수요일,1,현지인(a),794118.5
2801,29,광주광역시,20210721,3,수요일,2,외지인(b),144280.5
2802,29,광주광역시,20210721,3,수요일,3,외국인(c),168.21647642679906
2803,30,대전광역시,20210721,3,수요일,1,현지인(a),705243.0
2804,30,대전광역시,20210721,3,수요일,2,외지인(b),166383.0
2805,30,대전광역시,20210721,3,수요일,3,외국인(c),246.63188775510235
2806,42,강원도,20210503,1,월요일,2,외지인(b),287889
2807,42,강원도,20210503,1,월요일,3,외국인(c),282.7499798
2808,43,충청북도,20210503,1,월요일,1,현지인(a),791157.5
2809,43,충청북도,20210503,1,월요일,2,외지인(b),203234.5
2810,43,충청북도,20210503,1,월요일,3,외국인(c),293.0027363
2811,44,충청남도,20210503,1,월요일,1,현지인(a),1073068.5
2812,44,충청남도,20210503,1,월요일,2,외지인(b),295571.5
2813,44,충청남도,20210503,1,월요일,3,외국인(c),652.4293718
2814,45,전라북도,20210503,1,월요일,1,현지인(a),1029101.5
2815,45,전라북도,20210503,1,월요일,2,외지인(b),174881
2816,45,전라북도,20210503,1,월요일,3,외국인(c),393.4136926
2817,46,전라남도,20210503,1,월요일,1,현지인(a),957421.5
2818,46,전라남도,20210503,1,월요일,2,외지인(b),242494
2819,46,전라남도,20210503,1,월요일,3,외국인(c),1302.945877
2820,47,경상북도,20210503,1,월요일,1,현지인(a),1424724
2821,47,경상북도,20210503,1,월요일,2,외지인(b),332227
2822,47,경상북도,20210503,1,월요일,3,외국인(c),2428.724942
2823,48,경상남도,20210503,1,월요일,1,현지인(a),1545019
2824,48,경상남도,20210503,1,월요일,2,외지인(b),296481.5
2825,48,경상남도,20210503,1,월요일,3,외국인(c),1755.6844
2826,50,제주특별자치도,20210503,1,월요일,1,현지인(a),544516
2827,50,제주특별자치도,20210503,1,월요일,2,외지인(b),156061.5
2828,50,제주특별자치도,20210503,1,월요일,3,외국인(c),1306.010197
2829,11,서울특별시,20210504,2,화요일,1,현지인(a),4647615
2830,11,서울특별시,20210504,2,화요일,2,외지인(b),1138651.5
2831,11,서울특별시,20210504,2,화요일,3,외국인(c),3616.911119
2832,26,부산광역시,20210504,2,화요일,1,현지인(a),1391617.5
2833,26,부산광역시,20210504,2,화요일,2,외지인(b),272727
2834,26,부산광역시,20210504,2,화요일,3,외국인(c),2079.989745
2835,27,대구광역시,20210504,2,화요일,1,현지인(a),1188463.5
2836,27,대구광역시,20210504,2,화요일,2,외지인(b),196458.5
2837,27,대구광역시,20210504,2,화요일,3,외국인(c),232.9939281
2838,28,인천광역시,20210504,2,화요일,1,현지인(a),1212732.5
2839,28,인천광역시,20210504,2,화요일,2,외지인(b),283769.5
2840,28,인천광역시,20210504,2,화요일,3,외국인(c),2535.26612
2841,29,광주광역시,20210504,2,화요일,1,현지인(a),778550.5
2842,29,광주광역시,20210504,2,화요일,2,외지인(b),125933.5
2843,29,광주광역시,20210504,2,화요일,3,외국인(c),158.8233213
2844,30,대전광역시,20210504,2,화요일,1,현지인(a),735308
2845,30,대전광역시,20210504,2,화요일,2,외지인(b),158606
2846,30,대전광역시,20210504,2,화요일,3,외국인(c),181.6085946
2847,31,울산광역시,20210504,2,화요일,1,현지인(a),483126
2848,31,울산광역시,20210504,2,화요일,2,외지인(b),88350.5
2849,31,울산광역시,20210504,2,화요일,3,외국인(c),831.7121967
2850,36,세종특별자치시,20210504,2,화요일,1,현지인(a),150913
2851,36,세종특별자치시,20210504,2,화요일,2,외지인(b),58394
2852,36,세종특별자치시,20210504,2,화요일,3,외국인(c),53.77266509
2853,41,경기도,20210504,2,화요일,1,현지인(a),5995573.5
2854,41,경기도,20210504,2,화요일,2,외지인(b),1190199.5
2855,41,경기도,20210504,2,화요일,3,외국인(c),5156.049288
2856,42,강원도,20210504,2,화요일,1,현지인(a),1012494
2857,42,강원도,20210504,2,화요일,2,외지인(b),286356
2858,42,강원도,20210504,2,화요일,3,외국인(c),269.2275676
2859,43,충청북도,20210504,2,화요일,1,현지인(a),791343
2860,43,충청북도,20210504,2,화요일,2,외지인(b),217182
2861,26,부산광역시,20210530,7,일요일,1,현지인(a),1297079.0
2862,26,부산광역시,20210530,7,일요일,2,외지인(b),433317.5
2863,26,부산광역시,20210530,7,일요일,3,외국인(c),1799.9252598099952
2864,27,대구광역시,20210530,7,일요일,1,현지인(a),1086200.5
2865,27,대구광역시,20210530,7,일요일,2,외지인(b),285218.5
2866,27,대구광역시,20210530,7,일요일,3,외국인(c),184.05157858136306
2867,28,인천광역시,20210530,7,일요일,1,현지인(a),1163816.5
2868,28,인천광역시,20210530,7,일요일,2,외지인(b),499821.0
2869,28,인천광역시,20210530,7,일요일,3,외국인(c),2901.879237841046
2870,29,광주광역시,20210530,7,일요일,1,현지인(a),715837.5
2871,29,광주광역시,20210530,7,일요일,2,외지인(b),170317.0
2872,29,광주광역시,20210530,7,일요일,3,외국인(c),137.59310408921945
2873,30,대전광역시,20210530,7,일요일,1,현지인(a),660516.5
2874,30,대전광역시,20210530,7,일요일,2,외지인(b),235980.5
2875,30,대전광역시,20210530,7,일요일,3,외국인(c),141.25422287390032
2876,31,울산광역시,20210530,7,일요일,1,현지인(a),442519.0
2877,31,울산광역시,20210530,7,일요일,2,외지인(b),141225.0
2878,31,울산광역시,20210530,7,일요일,3,외국인(c),618.3746877209519
2879,36,세종특별자치시,20210530,7,일요일,1,현지인(a),137070.5
2880,36,세종특별자치시,20210530,7,일요일,2,외지인(b),84738.5
2881,36,세종특별자치시,20210530,7,일요일,3,외국인(c),53.85667425968109
2882,41,경기도,20210530,7,일요일,1,현지인(a),5751063.5
2883,41,경기도,20210530,7,일요일,2,외지인(b),2013679.5
2884,41,경기도,20210530,7,일요일,3,외국인(c),4456.815140786637
2885,42,강원도,20210530,7,일요일,1,현지인(a),928021.5
2886,42,강원도,20210530,7,일요일,2,외지인(b),514612.0
2887,42,강원도,20210530,7,일요일,3,외국인(c),293.1826142401697
2888,43,충청북도,20210530,7,일요일,1,현지인(a),716397.5
2889,43,충청북도,20210530,7,일요일,2,외지인(b),358151.5
2890,43,충청북도,20210530,7,일요일,3,외국인(c),293.8709021113245
2891,44,충청남도,20210530,7,일요일,1,현지인(a),955962.0
2892,44,충청남도,20210530,7,일요일,2,외지인(b),550700.5
2893,44,충청남도,20210530,7,일요일,3,외국인(c),769.3006019719762
2894,45,전라북도,20210530,7,일요일,1,현지인(a),941160.5
2895,45,전라북도,20210530,7,일요일,2,외지인(b),309554.0
2896,45,전라북도,20210530,7,일요일,3,외국인(c),401.53295263688244
2897,46,전라남도,20210530,7,일요일,1,현지인(a),857626.0
2898,46,전라남도,20210530,7,일요일,2,외지인(b),444724.0
2899,46,전라남도,20210530,7,일요일,3,외국인(c),1122.5347573289894
2900,47,경상북도,20210530,7,일요일,1,현지인(a),1293708.5
2901,47,경상북도,20210530,7,일요일,2,외지인(b),636457.5
2902,47,경상북도,20210530,7,일요일,3,외국인(c),476.8549955290607
2903,48,경상남도,20210530,7,일요일,1,현지인(a),1425910.5
2904,48,경상남도,20210530,7,일요일,2,외지인(b),540932.0
2905,48,경상남도,20210530,7,일요일,3,외국인(c),1483.2727657666628
2906,50,제주특별자치도,20210530,7,일요일,1,현지인(a),508347.0
2907,50,제주특별자치도,20210530,7,일요일,2,외지인(b),190141.0
2908,50,제주특별자치도,20210530,7,일요일,3,외국인(c),1110.0961301699265
2909,47,경상북도,20210602,3,수요일,1,현지인(a),1490685.0
2910,47,경상북도,20210602,3,수요일,2,외지인(b),300079.5
2911,47,경상북도,20210602,3,수요일,3,외국인(c),777.3516120292611
2912,48,경상남도,20210602,3,수요일,1,현지인(a),1635879.0
2913,48,경상남도,20210602,3,수요일,2,외지인(b),262416.0
2914,48,경상남도,20210602,3,수요일,3,외국인(c),1833.9964733984793
2915,50,제주특별자치도,20210619,6,토요일,1,현지인(a),530225.5
2916,50,제주특별자치도,20210619,6,토요일,2,외지인(b),187348.0
2917,50,제주특별자치도,20210619,6,토요일,3,외국인(c),1190.9573616789316
2918,11,서울특별시,20210620,7,일요일,1,현지인(a),4147888.5
2919,11,서울특별시,20210620,7,일요일,2,외지인(b),1366106.0
2920,11,서울특별시,20210620,7,일요일,3,외국인(c),4513.57729959057
2921,26,부산광역시,20210620,7,일요일,1,현지인(a),1292466.0
2922,26,부산광역시,20210620,7,일요일,2,외지인(b),423097.5
2923,26,부산광역시,20210620,7,일요일,3,외국인(c),1850.819772222619
2924,27,대구광역시,20210620,7,일요일,1,현지인(a),1090376.0
2925,27,대구광역시,20210620,7,일요일,2,외지인(b),264771.5
2926,27,대구광역시,20210620,7,일요일,3,외국인(c),294.8586203007519
2927,28,인천광역시,20210620,7,일요일,1,현지인(a),1181183.5
2928,28,인천광역시,20210620,7,일요일,2,외지인(b),479223.5
2929,28,인천광역시,20210620,7,일요일,3,외국인(c),3286.2171440075144
2930,29,광주광역시,20210620,7,일요일,1,현지인(a),734254.5
2931,29,광주광역시,20210620,7,일요일,2,외지인(b),167002.5
2932,29,광주광역시,20210620,7,일요일,3,외국인(c),122.15201107011072
2933,30,대전광역시,20210620,7,일요일,1,현지인(a),656530.0
2934,30,대전광역시,20210620,7,일요일,2,외지인(b),218291.5
2935,30,대전광역시,20210620,7,일요일,3,외국인(c),321.1122395023328
2936,31,울산광역시,20210620,7,일요일,1,현지인(a),453607.0
2937,31,울산광역시,20210620,7,일요일,2,외지인(b),139972.0
2938,31,울산광역시,20210620,7,일요일,3,외국인(c),502.24770742358066
2939,36,세종특별자치시,20210620,7,일요일,1,현지인(a),140763.0
2940,36,세종특별자치시,20210620,7,일요일,2,외지인(b),77409.5
2941,36,세종특별자치시,20210620,7,일요일,3,외국인(c),55.23393034825871
2942,41,경기도,20210620,7,일요일,1,현지인(a),5770128.0
2943,41,경기도,20210620,7,일요일,2,외지인(b),1893682.0
2944,41,경기도,20210620,7,일요일,3,외국인(c),5182.101348944833
2945,42,강원도,20210620,7,일요일,1,현지인(a),926887.5
2946,42,강원도,20210620,7,일요일,2,외지인(b),571746.0
2947,42,강원도,20210620,7,일요일,3,외국인(c),348.39802083333325
2948,43,충청북도,20210620,7,일요일,1,현지인(a),717678.5
2949,43,충청북도,20210620,7,일요일,2,외지인(b),354844.0
2950,43,충청북도,20210620,7,일요일,3,외국인(c),322.380189669088
2951,44,충청남도,20210620,7,일요일,1,현지인(a),967382.5
2952,44,충청남도,20210620,7,일요일,2,외지인(b),551561.5
2953,44,충청남도,20210620,7,일요일,3,외국인(c),805.3708684160846
2954,45,전라북도,20210620,7,일요일,1,현지인(a),948969.0
2955,45,전라북도,20210620,7,일요일,2,외지인(b),310163.0
2956,45,전라북도,20210620,7,일요일,3,외국인(c),370.3711864406778
2957,46,전라남도,20210620,7,일요일,1,현지인(a),867895.0
2958,46,전라남도,20210620,7,일요일,2,외지인(b),434885.5
2959,46,전라남도,20210620,7,일요일,3,외국인(c),1302.5367477203647
2960,47,경상북도,20210620,7,일요일,1,현지인(a),1302658.0
2961,47,경상북도,20210620,7,일요일,2,외지인(b),641931.5
2962,47,경상북도,20210620,7,일요일,3,외국인(c),623.3012203094361
2963,48,경상남도,20210620,7,일요일,1,현지인(a),1437551.5
2964,48,경상남도,20210620,7,일요일,2,외지인(b),521941.0
2965,48,경상남도,20210620,7,일요일,3,외국인(c),1804.052059720162
2966,50,제주특별자치도,20210620,7,일요일,1,현지인(a),511847.0
2967,50,제주특별자치도,20210620,7,일요일,2,외지인(b),191635.5
2968,50,제주특별자치도,20210620,7,일요일,3,외국인(c),1071.751923780488
2969,11,서울특별시,20210705,1,월요일,1,현지인(a),4779736.5
2970,11,서울특별시,20210705,1,월요일,2,외지인(b),1145602.5
2971,11,서울특별시,20210705,1,월요일,3,외국인(c),4851.878192696515
2972,26,부산광역시,20210705,1,월요일,1,현지인(a),1396094.0
2973,26,부산광역시,20210705,1,월요일,2,외지인(b),264274.5
2974,26,부산광역시,20210705,1,월요일,3,외국인(c),2153.398764117042
2975,27,대구광역시,20210705,1,월요일,1,현지인(a),1202407.5
2976,27,대구광역시,20210705,1,월요일,2,외지인(b),186119.5
2977,27,대구광역시,20210705,1,월요일,3,외국인(c),321.33212856043104
2978,28,인천광역시,20210705,1,월요일,1,현지인(a),1280699.0
2979,28,인천광역시,20210705,1,월요일,2,외지인(b),289625.0
2980,28,인천광역시,20210705,1,월요일,3,외국인(c),3644.36330428258
2981,29,광주광역시,20210705,1,월요일,1,현지인(a),789547.5
2982,29,광주광역시,20210705,1,월요일,2,외지인(b),120312.5
2983,29,광주광역시,20210705,1,월요일,3,외국인(c),193.3292323796231
2984,30,대전광역시,20210705,1,월요일,1,현지인(a),726453.0
2985,30,대전광역시,20210705,1,월요일,2,외지인(b),149222.5
2986,30,대전광역시,20210705,1,월요일,3,외국인(c),347.24784842883565
2987,31,울산광역시,20210705,1,월요일,1,현지인(a),504105.0
2988,31,울산광역시,20210705,1,월요일,2,외지인(b),85064.0
2989,31,울산광역시,20210705,1,월요일,3,외국인(c),1055.4673643031776
2990,36,세종특별자치시,20210705,1,월요일,1,현지인(a),155288.0
2991,36,세종특별자치시,20210705,1,월요일,2,외지인(b),54967.5
2992,36,세종특별자치시,20210705,1,월요일,3,외국인(c),82.920298102981
2993,41,경기도,20210705,1,월요일,1,현지인(a),6243902.0
2994,41,경기도,20210705,1,월요일,2,외지인(b),1191389.5
2995,41,경기도,20210705,1,월요일,3,외국인(c),7485.350408384225
2996,42,강원도,20210705,1,월요일,1,현지인(a),1034043.5
2997,42,강원도,20210705,1,월요일,2,외지인(b),286114.5
2998,42,강원도,20210705,1,월요일,3,외국인(c),293.08831683168296
2999,43,충청북도,20210705,1,월요일,1,현지인(a),798724.5
3000,43,충청북도,20210705,1,월요일,2,외지인(b),199930.5
3001,43,충청북도,20210705,1,월요일,3,외국인(c),358.6117283950618
3002,44,충청남도,20210705,1,월요일,1,현지인(a),1075868.5
3003,44,충청남도,20210705,1,월요일,2,외지인(b),276962.0
3004,44,충청남도,20210705,1,월요일,3,외국인(c),1101.9754180111474
3005,45,전라북도,20210705,1,월요일,1,현지인(a),1032790.5
3006,45,전라북도,20210705,1,월요일,2,외지인(b),151676.0
3007,45,전라북도,20210705,1,월요일,3,외국인(c),511.5038672366102
3008,46,전라남도,20210705,1,월요일,1,현지인(a),929915.0
3009,46,전라남도,20210705,1,월요일,2,외지인(b),204239.0
3010,46,전라남도,20210705,1,월요일,3,외국인(c),1293.848224098645
3011,47,경상북도,20210705,1,월요일,1,현지인(a),1426785.5
3012,47,경상북도,20210705,1,월요일,2,외지인(b),309820.0
3013,47,경상북도,20210705,1,월요일,3,외국인(c),749.4496721311465
3014,48,경상남도,20210705,1,월요일,1,현지인(a),1548540.0
3015,48,경상남도,20210705,1,월요일,2,외지인(b),263550.0
3016,48,경상남도,20210705,1,월요일,3,외국인(c),1910.3438190230588
3017,50,제주특별자치도,20210705,1,월요일,1,현지인(a),539973.0
3018,50,제주특별자치도,20210705,1,월요일,2,외지인(b),158256.0
3019,50,제주특별자치도,20210705,1,월요일,3,외국인(c),1055.1912096148874
3020,26,부산광역시,20210709,5,금요일,1,현지인(a),1425074.0
3021,26,부산광역시,20210709,5,금요일,2,외지인(b),304902.5
3022,26,부산광역시,20210709,5,금요일,3,외국인(c),2612.27123160763
3023,43,충청북도,20210504,2,화요일,3,외국인(c),294.5737483
3024,44,충청남도,20210504,2,화요일,1,현지인(a),1075298
3025,44,충청남도,20210504,2,화요일,2,외지인(b),310940
3026,44,충청남도,20210504,2,화요일,3,외국인(c),567.9033143
